transaction_id,account_id,transaction_date,transaction_type,transaction_amount,transaction_direction,transaction_status,channel,merchant_category,amount_issue,transaction_month,transaction_year
TXN72530,ACC23255,2025-06-17 13:51:00,NEFT,2658.34,Credit,Successful,Branch,Other,Valid,June,2025
TXN72531,ACC21641,2025-10-23 01:37:00,UPI,1357.39,Debit,Successful,Mobile App,Shopping,Valid,October,2025
TXN72532,ACC23012,2025-10-18 10:54:00,Cash Withdrawal,287.38,Debit,Successful,Mobile App,Fuel,Valid,October,2025
TXN72533,ACC20586,2025-07-28 15:09:00,UPI,8601.71,Credit,Successful,ATM,Travel,Valid,July,2025
TXN72534,ACC21311,2025-04-09 06:32:00,IMPS,1349.91,Debit,Successful,Mobile App,Utilities,Valid,April,2025
TXN72535,ACC21002,2025-03-29 02:46:00,UPI,1000.41,Debit,Successful,Branch,Other,Valid,March,2025
TXN72536,ACC22674,2025-07-25 07:48:00,POS,1675.02,Debit,Pending,Mobile App,Dining,Valid,July,2025
TXN72537,ACC20023,2025-06-28 03:53:00,UPI,4455.51,Debit,Successful,Mobile App,Education,Valid,June,2025
TXN72538,ACC23134,2025-06-16 06:00:00,ATM,960.52,Credit,Pending,Mobile App,Shopping,Valid,June,2025
TXN72539,ACC21430,2025-03-28 08:51:00,NEFT,2262.89,Debit,Successful,Mobile App,Dining,Valid,March,2025
TXN72540,ACC20365,2025-01-20 21:43:00,Bill Payment,988.81,Debit,Successful,Internet Banking,Education,Valid,January,2025
TXN72541,ACC21508,2025-07-17 13:59:00,ATM,1635.16,Credit,Successful,Mobile App,Shopping,Valid,July,2025
TXN72542,ACC23683,2025-03-18 17:12:00,UPI,2654.79,Debit,Successful,ATM,Dining,Valid,March,2025
TXN72543,ACC24932,2025-08-06 11:52:00,UPI,11526.94,Debit,Successful,Mobile App,Fuel,Valid,August,2025
TXN72544,ACC25853,2025-01-11 10:31:00,UPI,1662.73,Credit,Successful,POS,Travel,Valid,January,2025
TXN72545,ACC21934,2025-12-25 02:20:00,Cash Withdrawal,7130.22,Credit,Successful,POS,Entertainment,Valid,December,2025
TXN72546,ACC20004,2025-02-08 10:40:00,Cash Withdrawal,688.07,Debit,Successful,Mobile App,Education,Valid,February,2025
TXN72547,ACC21472,2025-10-21 23:08:00,ATM,1992.63,Debit,Successful,Mobile App,Entertainment,Valid,October,2025
TXN72548,ACC20307,2025-09-27 00:12:00,Bill Payment,1538.42,Debit,Successful,Internet Banking,Travel,Valid,September,2025
TXN72549,ACC23696,2025-03-23 08:15:00,UPI,1859.9,Debit,Successful,POS,Fuel,Valid,March,2025
TXN72550,ACC24344,2025-09-26 02:48:00,ATM,2573.09,Debit,Successful,Mobile App,Shopping,Valid,September,2025
TXN72551,ACC20099,2025-10-12 14:44:00,ATM,298.27,Credit,Failed,Internet Banking,Education,Valid,October,2025
TXN72552,ACC24964,2025-09-20 03:18:00,ATM,24346.28,Debit,Successful,ATM,Utilities,Valid,September,2025
TXN72553,ACC24101,2025-09-18 12:57:00,ATM,15190.28,Credit,Successful,Internet Banking,Fuel,Valid,September,2025
TXN72554,ACC20210,2025-10-27 21:52:00,UPI,265.74,Debit,Pending,Internet Banking,Groceries,Valid,October,2025
TXN72555,ACC23496,2025-07-21 08:02:00,NEFT,673.93,Credit,Successful,Mobile App,Other,Valid,July,2025
TXN72556,ACC21876,2025-03-13 20:04:00,ATM,488.29,Credit,Pending,Mobile App,Groceries,Valid,March,2025
TXN72557,ACC21418,2025-12-02 12:51:00,POS,1318.62,Debit,Successful,Mobile App,Education,Valid,December,2025
TXN72558,ACC22798,2025-10-28 22:39:00,UPI,3062.18,Debit,Successful,Internet Banking,Groceries,Valid,October,2025
TXN72559,ACC22825,2025-02-02 14:26:00,ATM,18626.97,Credit,Successful,Internet Banking,Entertainment,Valid,February,2025
TXN72560,ACC20086,2025-08-25 08:23:00,UPI,2826.93,Debit,Successful,POS,Groceries,Valid,August,2025
TXN72561,ACC22695,2025-01-06 17:50:00,POS,7833.19,Debit,Successful,Mobile App,Travel,Valid,January,2025
TXN72562,ACC24204,2025-12-04 10:37:00,UPI,1138.69,Debit,Successful,ATM,Travel,Valid,December,2025
TXN72563,ACC24876,2025-07-13 13:21:00,UPI,300.74,Debit,Failed,Internet Banking,Other,Valid,July,2025
TXN72564,ACC22519,2025-07-12 23:19:00,UPI,2747.93,Debit,Successful,POS,Dining,Valid,July,2025
TXN72565,ACC25102,2025-02-25 05:11:00,UPI,1973.57,Credit,Failed,Internet Banking,Travel,Valid,February,2025
TXN72566,ACC22161,2025-10-04 05:23:00,UPI,5799.29,Credit,Successful,POS,Utilities,Valid,October,2025
TXN72567,ACC21181,2025-09-06 18:53:00,NEFT,2662.65,Credit,Successful,Mobile App,Groceries,Valid,September,2025
TXN72568,ACC23242,2025-08-06 17:05:00,UPI,2253.07,Debit,Reversed,Mobile App,Shopping,Valid,August,2025
TXN72569,ACC20740,2025-06-23 00:18:00,Bill Payment,5645.43,Debit,Successful,Internet Banking,Dining,Valid,June,2025
TXN72570,ACC21391,2025-06-23 21:34:00,Bill Payment,862.77,Credit,Successful,Internet Banking,Groceries,Valid,June,2025
TXN72571,ACC22270,2025-12-08 22:30:00,UPI,9122.06,Debit,Pending,Mobile App,Fuel,Valid,December,2025
TXN72572,ACC23986,2025-07-09 21:29:00,Bill Payment,7165.37,Credit,Successful,Branch,Travel,Valid,July,2025
TXN72573,ACC25835,2025-02-11 21:19:00,Bill Payment,3933.14,Credit,Successful,ATM,Other,Valid,February,2025
TXN72574,ACC20276,2025-02-06 06:52:00,IMPS,3106.37,Credit,Successful,POS,Utilities,Valid,February,2025
TXN72575,ACC25107,2025-11-29 12:47:00,UPI,167.85,Debit,Successful,Mobile App,Groceries,Valid,November,2025
TXN72576,ACC25602,2025-02-18 00:49:00,Cash Withdrawal,2379.7,Credit,Successful,ATM,Entertainment,Valid,February,2025
TXN72577,ACC20215,2025-12-18 17:51:00,UPI,403.85,Debit,Successful,Branch,Entertainment,Valid,December,2025
TXN72578,ACC23399,2025-11-17 18:17:00,IMPS,1668.09,Debit,Successful,Mobile App,Travel,Valid,November,2025
TXN72579,ACC21358,2025-06-20 20:45:00,POS,656.34,Credit,Successful,POS,Fuel,Valid,June,2025
TXN72580,ACC22110,2025-06-27 06:45:00,UPI,632.13,Credit,Pending,Mobile App,Travel,Valid,June,2025
TXN72581,ACC21271,2025-01-15 21:48:00,Bill Payment,766.11,Credit,Pending,Mobile App,Education,Valid,January,2025
TXN72582,ACC23459,2025-08-22 12:08:00,POS,2034.11,Debit,Successful,POS,Groceries,Valid,August,2025
TXN72583,ACC20538,2025-09-21 00:17:00,UPI,733.6,Debit,Successful,ATM,Travel,Valid,September,2025
TXN72584,ACC21206,2025-02-09 14:19:00,POS,2958.02,Credit,Pending,Mobile App,Healthcare,Valid,February,2025
TXN72585,ACC24073,2025-12-01 11:04:00,UPI,1791.13,Credit,Successful,Mobile App,Healthcare,Valid,December,2025
TXN72586,ACC21293,2025-06-12 07:52:00,UPI,1535.68,Debit,Failed,Mobile App,Fuel,Valid,June,2025
TXN72587,ACC24788,2025-11-22 20:28:00,POS,1030.75,Debit,Successful,Mobile App,Fuel,Valid,November,2025
TXN72588,ACC22764,2025-12-23 15:42:00,POS,12619.68,Credit,Successful,Mobile App,Travel,Valid,December,2025
TXN72589,ACC22555,2025-10-18 05:52:00,Bill Payment,811.62,Credit,Successful,POS,Travel,Valid,October,2025
TXN72590,ACC20939,2025-03-26 00:29:00,POS,3110.23,Debit,Successful,POS,Entertainment,Valid,March,2025
TXN72591,ACC23180,2025-07-19 12:57:00,Bill Payment,15116.88,Credit,Successful,ATM,Groceries,Valid,July,2025
TXN72592,ACC21044,2025-12-08 18:55:00,UPI,4825.54,Debit,Successful,Internet Banking,Fuel,Valid,December,2025
TXN72593,ACC23362,2025-11-09 19:13:00,Cash Deposit,3000.27,Debit,Failed,Branch,Utilities,Valid,November,2025
TXN72594,ACC20955,2025-12-08 04:01:00,UPI,310.1,Debit,Reversed,Mobile App,Education,Valid,December,2025
TXN72595,ACC22158,2025-10-02 21:59:00,UPI,5153.07,Credit,Successful,POS,Healthcare,Valid,October,2025
TXN72596,ACC20951,2025-11-18 20:09:00,Cash Withdrawal,1045.14,Credit,Successful,ATM,Utilities,Valid,November,2025
TXN72597,ACC20775,2025-04-21 22:43:00,UPI,2697.27,Debit,Reversed,ATM,Fuel,Valid,April,2025
TXN72598,ACC23309,2025-08-05 12:36:00,Cash Deposit,189.7,Credit,Successful,POS,Entertainment,Valid,August,2025
TXN72599,ACC22765,2025-01-27 15:57:00,UPI,11159.44,Credit,Successful,Mobile App,Utilities,Valid,January,2025
TXN72600,ACC21746,2025-05-01 20:11:00,IMPS,393.85,Credit,Successful,Internet Banking,Dining,Valid,May,2025
TXN72601,ACC23086,2025-10-24 00:12:00,Bill Payment,2898.3,Debit,Successful,POS,Healthcare,Valid,October,2025
TXN72602,ACC24980,2025-03-29 05:54:00,UPI,1151.11,Debit,Successful,Internet Banking,Travel,Valid,March,2025
TXN72603,ACC21642,2025-08-03 11:33:00,NEFT,334.76,Debit,Successful,Internet Banking,Fuel,Valid,August,2025
TXN72604,ACC22147,2025-04-26 11:04:00,POS,1652.76,Debit,Successful,POS,Groceries,Valid,April,2025
TXN72605,ACC22515,2025-07-10 19:25:00,UPI,4124.79,Credit,Successful,POS,Utilities,Valid,July,2025
TXN72606,ACC20591,2025-03-03 19:01:00,UPI,4195.59,Debit,Successful,Branch,Other,Valid,March,2025
TXN72607,ACC20525,2025-09-18 06:56:00,POS,1215.72,Credit,Successful,Branch,Entertainment,Valid,September,2025
TXN72608,ACC23423,2025-11-21 16:38:00,POS,4179.9,Credit,Successful,Mobile App,Entertainment,Valid,November,2025
TXN72609,ACC23597,2025-05-13 17:10:00,POS,1064.52,Debit,Successful,Mobile App,Entertainment,Valid,May,2025
TXN72610,ACC24340,2025-06-24 16:51:00,NEFT,12573.28,Debit,Failed,ATM,Fuel,Valid,June,2025
TXN72611,ACC25703,2025-12-02 21:37:00,Cash Withdrawal,751.48,Debit,Successful,POS,Education,Valid,December,2025
TXN72612,ACC23900,2025-06-21 09:40:00,UPI,941.86,Debit,Successful,Branch,Healthcare,Valid,June,2025
TXN72613,ACC20685,2025-05-12 16:48:00,Cash Withdrawal,1626.31,Credit,Successful,POS,Travel,Valid,May,2025
TXN72614,ACC20720,2025-10-18 20:52:00,Cash Deposit,9150.76,Debit,Successful,Internet Banking,Other,Valid,October,2025
TXN72615,ACC23013,2025-09-26 10:14:00,UPI,746.24,Credit,Successful,Internet Banking,Shopping,Valid,September,2025
TXN72616,ACC23415,2025-10-11 12:33:00,ATM,4886.29,Debit,Successful,Mobile App,Travel,Valid,October,2025
TXN72617,ACC22102,2025-11-19 02:26:00,POS,1023.37,Debit,Successful,ATM,Healthcare,Valid,November,2025
TXN72618,ACC23531,2025-05-12 17:32:00,POS,3480.19,Credit,Successful,Branch,Healthcare,Valid,May,2025
TXN72619,ACC23386,2025-02-08 10:57:00,POS,982.52,Debit,Successful,Mobile App,Entertainment,Valid,February,2025
TXN72620,ACC22436,2025-12-23 16:59:00,IMPS,2679.1,Credit,Successful,Internet Banking,Utilities,Valid,December,2025
TXN72621,ACC24813,2025-11-26 04:54:00,POS,156.83,Debit,Successful,Internet Banking,Entertainment,Valid,November,2025
TXN72622,ACC20818,2025-06-22 12:57:00,POS,381.15,Debit,Successful,Internet Banking,Utilities,Valid,June,2025
TXN72623,ACC24741,2025-11-08 19:33:00,IMPS,1266.82,Debit,Reversed,Mobile App,Entertainment,Valid,November,2025
TXN72624,ACC25719,2025-07-02 19:13:00,UPI,454.82,Credit,Successful,Mobile App,Healthcare,Valid,July,2025
TXN72625,ACC20267,2025-04-14 17:42:00,POS,1973.18,Debit,Successful,Mobile App,Healthcare,Valid,April,2025
TXN72626,ACC24285,2025-01-10 22:11:00,ATM,935.72,Debit,Successful,POS,Utilities,Valid,January,2025
TXN72627,ACC20233,2025-10-01 05:59:00,UPI,6674.67,Debit,Successful,POS,Healthcare,Valid,October,2025
TXN72628,ACC24552,2025-09-15 22:43:00,POS,2611.99,Credit,Successful,POS,Healthcare,Valid,September,2025
TXN72629,ACC21492,2025-07-12 23:41:00,POS,1738.69,Debit,Successful,Mobile App,Shopping,Valid,July,2025
TXN72630,ACC20725,2025-07-16 09:29:00,Cash Withdrawal,14852.62,Debit,Successful,POS,Shopping,Valid,July,2025
TXN72631,ACC23784,2025-09-24 13:54:00,UPI,2924.2,Debit,Successful,Internet Banking,Other,Valid,September,2025
TXN72632,ACC20242,2025-07-04 14:16:00,UPI,10119.08,Debit,Successful,Branch,Travel,Valid,July,2025
TXN72633,ACC21266,2025-02-16 15:34:00,ATM,434.09,Debit,Successful,Internet Banking,Other,Valid,February,2025
TXN72634,ACC22178,2025-11-07 18:01:00,UPI,1220.45,Credit,Pending,Mobile App,Travel,Valid,November,2025
TXN72635,ACC20553,2025-05-03 05:22:00,Bill Payment,24884.68,Debit,Successful,Mobile App,Travel,Valid,May,2025
TXN72636,ACC21862,2025-04-16 09:04:00,NEFT,438.79,Credit,Successful,POS,Dining,Valid,April,2025
TXN72637,ACC22486,2025-02-10 22:08:00,UPI,389.52,Debit,Successful,Internet Banking,Education,Valid,February,2025
TXN72638,ACC21798,2025-03-03 17:07:00,POS,6060.91,Credit,Successful,ATM,Fuel,Valid,March,2025
TXN72639,ACC22636,2025-02-23 09:50:00,POS,1857.87,Debit,Successful,Mobile App,Shopping,Valid,February,2025
TXN72640,ACC20014,2025-09-18 20:57:00,Bill Payment,33012.99,Credit,Successful,POS,Utilities,Valid,September,2025
TXN72641,ACC25486,2025-09-01 02:53:00,IMPS,802.56,Credit,Failed,POS,Utilities,Valid,September,2025
TXN72642,ACC22512,2025-04-29 18:44:00,Bill Payment,1183.66,Debit,Successful,POS,Dining,Valid,April,2025
TXN72643,ACC25911,2025-12-12 23:40:00,Bill Payment,5331.12,Credit,Successful,Internet Banking,Shopping,Valid,December,2025
TXN72644,ACC21319,2025-02-07 13:35:00,POS,13395.37,Debit,Successful,POS,Entertainment,Valid,February,2025
TXN72645,ACC21340,2025-06-02 18:26:00,UPI,687.51,Debit,Successful,Mobile App,Travel,Valid,June,2025
TXN72646,ACC23420,2025-08-31 00:43:00,Bill Payment,2050.6,Debit,Successful,ATM,Education,Valid,August,2025
TXN72647,ACC20048,2025-05-24 19:45:00,IMPS,1390.48,Credit,Successful,ATM,Entertainment,Valid,May,2025
TXN72648,ACC21977,2025-09-30 03:55:00,UPI,885.49,Debit,Successful,Mobile App,Groceries,Valid,September,2025
TXN72649,ACC21710,2025-09-21 19:53:00,Cash Deposit,2659.28,Debit,Successful,Branch,Education,Valid,September,2025
TXN72650,ACC22161,2025-04-29 02:57:00,IMPS,7795.31,Debit,Successful,Mobile App,Healthcare,Valid,April,2025
TXN72651,ACC23298,2025-11-26 01:21:00,Bill Payment,2202.42,Debit,Successful,Internet Banking,Other,Valid,November,2025
TXN72652,ACC20197,2025-09-05 11:04:00,NEFT,4434.27,Debit,Successful,POS,Travel,Valid,September,2025
TXN72653,ACC23697,2025-05-31 11:26:00,POS,209.46,Debit,Successful,POS,Groceries,Valid,May,2025
TXN72654,ACC23522,2025-09-09 14:49:00,ATM,2111.76,Debit,Successful,POS,Education,Valid,September,2025
TXN72655,ACC22417,2025-09-25 06:58:00,UPI,6674.1,Debit,Successful,ATM,Dining,Valid,September,2025
TXN72656,ACC23448,2025-01-18 21:19:00,NEFT,4151.75,Debit,Successful,Mobile App,Dining,Valid,January,2025
TXN72657,ACC23989,2025-02-03 13:03:00,ATM,1205.3,Credit,Successful,ATM,Dining,Valid,February,2025
TXN72658,ACC21746,2025-11-24 19:38:00,UPI,2378.36,Credit,Successful,Mobile App,Groceries,Valid,November,2025
TXN72659,ACC23163,2025-04-28 12:48:00,ATM,3283.86,Credit,Successful,Internet Banking,Groceries,Valid,April,2025
TXN72660,ACC21200,2025-12-05 00:28:00,ATM,1098.95,Debit,Successful,Branch,Shopping,Valid,December,2025
TXN72661,ACC21700,2025-06-10 02:19:00,Bill Payment,657.17,Credit,Reversed,POS,Other,Valid,June,2025
TXN72662,ACC21745,2025-04-21 12:22:00,UPI,13302.43,Credit,Successful,Mobile App,Shopping,Valid,April,2025
TXN72663,ACC25245,2025-10-18 05:20:00,POS,2432.55,Credit,Successful,Branch,Dining,Valid,October,2025
TXN72664,ACC20892,2025-06-13 14:26:00,Cash Withdrawal,2719.68,Credit,Reversed,POS,Shopping,Valid,June,2025
TXN72665,ACC23663,2025-11-27 08:42:00,POS,2323.22,Debit,Successful,POS,Utilities,Valid,November,2025
TXN72666,ACC22907,2025-06-27 20:13:00,Bill Payment,751.78,Debit,Successful,Mobile App,Other,Valid,June,2025
TXN72667,ACC24432,2025-01-03 23:41:00,POS,207.45,Credit,Reversed,Internet Banking,Travel,Valid,January,2025
TXN72668,ACC25665,2025-12-03 04:43:00,ATM,6675.33,Credit,Successful,Internet Banking,Groceries,Valid,December,2025
TXN72669,ACC22798,2025-01-09 17:17:00,POS,607.21,Credit,Successful,ATM,Healthcare,Valid,January,2025
TXN72670,ACC20154,2025-10-10 23:38:00,POS,5836.0,Debit,Successful,Internet Banking,Entertainment,Valid,October,2025
TXN72671,ACC22501,2025-11-29 09:02:00,NEFT,2262.24,Debit,Successful,ATM,Fuel,Valid,November,2025
TXN72672,ACC21495,2025-10-06 16:19:00,NEFT,12048.3,Credit,Successful,ATM,Fuel,Valid,October,2025
TXN72673,ACC24833,2025-01-23 09:46:00,Cash Deposit,5505.92,Debit,Pending,Internet Banking,Travel,Valid,January,2025
TXN72674,ACC25068,2025-08-11 15:59:00,IMPS,1876.56,Debit,Successful,Internet Banking,Fuel,Valid,August,2025
TXN72675,ACC23851,2025-09-12 15:08:00,POS,1613.14,Credit,Successful,Mobile App,Dining,Valid,September,2025
TXN72676,ACC23315,2025-07-17 04:40:00,NEFT,1551.38,Debit,Successful,Internet Banking,Utilities,Valid,July,2025
TXN72677,ACC20755,2025-04-19 08:30:00,Cash Deposit,847.81,Debit,Successful,Mobile App,Shopping,Valid,April,2025
TXN72678,ACC21804,2025-08-22 03:54:00,NEFT,1944.23,Debit,Successful,Internet Banking,Utilities,Valid,August,2025
TXN72679,ACC23560,2025-06-04 19:33:00,IMPS,4133.22,Debit,Reversed,Mobile App,Groceries,Valid,June,2025
TXN72680,ACC25100,2025-07-13 23:17:00,NEFT,494.87,Debit,Successful,ATM,Shopping,Valid,July,2025
TXN72681,ACC25613,2025-11-28 13:32:00,Bill Payment,2088.18,Credit,Successful,POS,Entertainment,Valid,November,2025
TXN72682,ACC24034,2025-11-18 22:51:00,UPI,4401.31,Debit,Successful,Internet Banking,Entertainment,Valid,November,2025
TXN72683,ACC23621,2025-08-25 11:56:00,UPI,2804.65,Credit,Successful,Mobile App,Healthcare,Valid,August,2025
TXN72684,ACC23193,2025-04-02 06:14:00,IMPS,7629.06,Credit,Reversed,POS,Shopping,Valid,April,2025
TXN72685,ACC24404,2025-07-03 11:19:00,UPI,1342.77,Credit,Successful,ATM,Dining,Valid,July,2025
TXN72686,ACC23710,2025-03-24 05:09:00,UPI,9517.91,Debit,Successful,ATM,Shopping,Valid,March,2025
TXN72687,ACC20780,2025-07-20 02:10:00,UPI,1178.13,Credit,Successful,Branch,Entertainment,Valid,July,2025
TXN72688,ACC25462,2025-10-16 14:08:00,IMPS,598.18,Debit,Successful,Mobile App,Entertainment,Valid,October,2025
TXN72689,ACC22840,2025-01-31 03:34:00,UPI,800.38,Debit,Successful,Mobile App,Travel,Valid,January,2025
TXN72690,ACC20806,2025-03-30 02:26:00,Bill Payment,2080.97,Credit,Successful,Branch,Shopping,Valid,March,2025
TXN72691,ACC25184,2025-04-16 03:14:00,Bill Payment,217.44,Credit,Successful,Mobile App,Travel,Valid,April,2025
TXN72692,ACC23215,2025-12-12 13:07:00,Cash Withdrawal,1645.32,Debit,Successful,Mobile App,Fuel,Valid,December,2025
TXN72693,ACC24007,2025-04-21 18:05:00,UPI,3024.15,Debit,Pending,POS,Healthcare,Valid,April,2025
TXN72694,ACC20709,2025-06-04 23:54:00,Bill Payment,2962.53,Credit,Successful,POS,Travel,Valid,June,2025
TXN72695,ACC22247,2025-06-13 18:43:00,UPI,1443.75,Credit,Failed,Branch,Utilities,Valid,June,2025
TXN72696,ACC20558,2025-09-26 13:24:00,Cash Withdrawal,3096.05,Debit,Successful,ATM,Other,Valid,September,2025
TXN72697,ACC21807,2025-06-27 05:21:00,POS,1015.56,Debit,Successful,Internet Banking,Other,Valid,June,2025
TXN72698,ACC23621,2025-10-09 09:01:00,Cash Deposit,1494.63,Debit,Successful,Mobile App,Groceries,Valid,October,2025
TXN72699,ACC25106,2025-12-30 19:23:00,ATM,810.64,Credit,Successful,ATM,Groceries,Valid,December,2025
TXN72700,ACC23717,2025-04-04 05:22:00,UPI,1431.7,Debit,Successful,ATM,Shopping,Valid,April,2025
TXN72701,ACC22311,2025-06-26 11:39:00,ATM,1741.17,Debit,Successful,ATM,Shopping,Valid,June,2025
TXN72702,ACC20053,2025-05-10 04:12:00,POS,1103.35,Debit,Successful,POS,Shopping,Valid,May,2025
TXN72703,ACC22383,2025-11-12 12:27:00,Cash Withdrawal,3929.2,Debit,Pending,ATM,Groceries,Valid,November,2025
TXN72704,ACC25450,2025-03-31 03:29:00,Bill Payment,1146.03,Debit,Successful,ATM,Other,Valid,March,2025
TXN72705,ACC24832,2025-04-08 21:39:00,POS,26.08,Credit,Successful,ATM,Travel,Valid,April,2025
TXN72706,ACC25187,2025-11-03 09:20:00,POS,1459.71,Debit,Successful,Mobile App,Utilities,Valid,November,2025
TXN72707,ACC24987,2025-06-23 12:26:00,UPI,558.89,Debit,Successful,Mobile App,Fuel,Valid,June,2025
TXN72708,ACC23522,2025-09-30 00:18:00,ATM,13447.56,Debit,Successful,Internet Banking,Groceries,Valid,September,2025
TXN72709,ACC23969,2025-10-12 01:33:00,UPI,5088.28,Credit,Reversed,Internet Banking,Travel,Valid,October,2025
TXN72710,ACC21331,2025-09-19 20:37:00,UPI,6119.43,Debit,Successful,POS,Travel,Valid,September,2025
TXN72711,ACC23902,2025-05-03 19:49:00,ATM,12921.2,Credit,Successful,ATM,Dining,Valid,May,2025
TXN72712,ACC23034,2025-11-13 06:31:00,Cash Deposit,3355.74,Debit,Successful,POS,Shopping,Valid,November,2025
TXN72713,ACC20232,2025-05-05 23:02:00,UPI,893.61,Credit,Successful,POS,Groceries,Valid,May,2025
TXN72714,ACC22609,2025-07-10 17:28:00,IMPS,13454.3,Debit,Successful,Mobile App,Other,Valid,July,2025
TXN72715,ACC24191,2025-07-28 01:46:00,IMPS,4475.37,Debit,Successful,Mobile App,Other,Valid,July,2025
TXN72716,ACC21306,2025-10-07 12:27:00,IMPS,6764.06,Debit,Successful,Branch,Fuel,Valid,October,2025
TXN72717,ACC24449,2025-11-26 06:10:00,IMPS,1848.49,Credit,Successful,Internet Banking,Shopping,Valid,November,2025
TXN72718,ACC22647,2025-12-29 03:42:00,IMPS,909.16,Debit,Successful,Internet Banking,Travel,Valid,December,2025
TXN72719,ACC25295,2025-06-20 11:19:00,Cash Withdrawal,1183.64,Credit,Successful,ATM,Groceries,Valid,June,2025
TXN72720,ACC25683,2025-02-26 22:24:00,Cash Deposit,11889.98,Credit,Successful,POS,Other,Valid,February,2025
TXN72721,ACC21344,2025-10-15 22:07:00,UPI,3925.25,Debit,Reversed,Mobile App,Healthcare,Valid,October,2025
TXN72722,ACC21390,2025-08-27 06:06:00,IMPS,11656.25,Credit,Successful,POS,Utilities,Valid,August,2025
TXN72723,ACC25374,2025-11-15 23:15:00,UPI,2797.88,Debit,Successful,Branch,Entertainment,Valid,November,2025
TXN72724,ACC20944,2025-06-16 19:30:00,Bill Payment,263.55,Credit,Successful,Internet Banking,Travel,Valid,June,2025
TXN72725,ACC25353,2025-06-09 21:01:00,UPI,4054.52,Debit,Successful,Mobile App,Education,Valid,June,2025
