account_id,customer_id,account_type,opening_date,balance,account_status
ACC25438,CUST14111,Current,2022-11-09,91381.79,Closed
ACC25439,CUST11830,Current,2022-07-18,36563.38,Dormant
ACC25440,CUST14394,Savings,2021-11-15,28649.94,Active
ACC25441,CUST10257,Savings,2025-06-12,41872.74,Active
ACC25442,CUST12519,Current,2025-06-01,43225.88,Active
ACC25443,CUST11400,Premium Savings,2022-07-29,25924.49,Active
ACC25444,CUST13443,Savings,2021-09-12,374620.47,Active
ACC25445,CUST13804,Salary,2023-08-22,44092.11,Active
ACC25446,CUST14584,Savings,2022-11-01,50648.5,Active
ACC25447,CUST12913,Salary,2026-07-07,7478.35,Active
ACC25448,CUST14061,Current,2023-10-11,3365.37,Active
ACC25449,CUST10859,Savings,2024-12-29,34042.86,Active
ACC25450,CUST14304,Savings,2024-07-22,20940.96,Inactive
ACC25451,CUST11396,Savings,2022-05-30,38042.99,Active
ACC25452,CUST11945,Savings,2023-12-03,109037.42,Closed
ACC25453,CUST14530,Salary,2024-11-29,7358.35,Active
ACC25454,CUST11312,Savings,2021-01-17,105743.81,Dormant
ACC25455,CUST13170,Savings,2022-06-08,21743.8,Active
ACC25456,CUST10882,Salary,2022-11-05,45249.49,Inactive
ACC25457,CUST10749,Premium Savings,2021-09-07,19794.49,Active
ACC25458,CUST13426,Savings,2026-01-20,36115.4,Inactive
ACC25459,CUST13815,Savings,2025-08-15,178620.53,Dormant
ACC25460,CUST11019,Savings,2022-04-27,76272.69,Active
ACC25461,CUST10775,Premium Savings,2024-05-13,37132.7,Active
ACC25462,CUST10162,Current,2023-03-08,80015.06,Active
ACC25463,CUST12016,Savings,2025-08-12,19813.98,Active
ACC25464,CUST11747,Savings,2024-09-30,14338.21,Closed
ACC25465,CUST11263,Savings,2021-03-07,77618.26,Inactive
ACC25466,CUST10767,Savings,2025-10-22,59468.55,Active
ACC25467,CUST11247,Savings,2025-02-12,21811.29,Dormant
ACC25468,CUST14881,Savings,2022-07-19,39302.97,Inactive
ACC25469,CUST14713,Salary,2023-12-20,44044.89,Active
ACC25470,CUST14080,Salary,2023-09-04,22310.84,Active
ACC25471,CUST13056,Savings,2022-03-28,152852.84,Active
ACC25472,CUST14672,Savings,2024-05-02,101849.08,Active
ACC25473,CUST12996,Premium Savings,2023-03-02,62173.59,Active
ACC25474,CUST11358,Premium Savings,2025-12-15,69596.25,Active
ACC25475,CUST13447,Salary,2024-03-21,528152.59,Active
ACC25476,CUST11122,Salary,2022-06-30,34824.38,Active
ACC25477,CUST14691,Salary,2021-08-25,29641.75,Active
ACC25478,CUST11978,Savings,2025-08-07,39074.93,Active
ACC25479,CUST13032,Salary,2025-12-06,46194.1,Active
ACC25480,CUST11301,Savings,2021-06-10,53688.94,Active
ACC25481,CUST11124,Salary,2023-12-20,88963.49,Active
ACC25482,CUST14215,Savings,2024-08-30,77171.66,Active
ACC25483,CUST10880,Savings,2026-07-30,13348.08,Dormant
ACC25484,CUST10192,Premium Savings,2025-05-03,372594.31,Active
ACC25485,CUST11792,Salary,2026-01-23,16437.26,Dormant
ACC25486,CUST14192,Savings,2024-04-13,167082.68,Active
ACC25487,CUST13518,Premium Savings,2022-01-21,95679.7,Active
ACC25488,CUST10755,Salary,2022-04-30,18995.47,Active
ACC25489,CUST12068,Savings,2022-02-25,331164.7,Active
ACC25490,CUST13990,Current,2022-05-17,58567.01,Active
ACC25491,CUST12253,Savings,2024-05-10,86955.85,Inactive
ACC25492,CUST11859,Savings,2025-01-06,22813.84,Dormant
ACC25493,CUST12320,Salary,2021-02-03,51069.62,Active
ACC25494,CUST14615,Savings,2025-05-04,95165.53,Active
ACC25495,CUST13455,Savings,2024-11-09,4698.6,Active
ACC25496,CUST13997,Savings,2025-04-22,61975.3,Active
ACC25497,CUST12970,Savings,2021-05-24,67991.13,Active
ACC25498,CUST14734,Savings,2023-08-21,67650.64,Active
ACC25499,CUST13282,Current,2022-10-10,27790.49,Active
ACC25500,CUST10855,Current,2025-02-16,128722.66,Active
ACC25501,CUST13310,Savings,2023-01-22,19143.51,Active
ACC25502,CUST12223,Savings,2021-12-10,30977.21,Dormant
ACC25503,CUST11304,Current,2025-02-16,20553.85,Dormant
ACC25504,CUST13345,Current,2022-08-29,47568.18,Active
ACC25505,CUST12984,Current,2023-12-18,26876.32,Active
ACC25506,CUST11013,Savings,2024-10-24,79061.58,Active
ACC25507,CUST14281,Savings,2022-12-12,14891.78,Active
ACC25508,CUST14452,Savings,2021-07-10,25352.46,Active
ACC25509,CUST11684,Salary,2024-08-11,77744.43,Active
ACC25510,CUST11238,Savings,2023-03-27,37300.82,Active
ACC25511,CUST13889,Savings,2023-08-14,225190.55,Inactive
ACC25512,CUST11578,Salary,2021-01-30,409598.51,Dormant
ACC25513,CUST13191,Current,2025-12-03,11772.51,Active
ACC25514,CUST14404,Current,2022-05-23,10781.04,Active
ACC25515,CUST14908,Salary,2023-11-26,32245.43,Inactive
ACC25516,CUST14246,Savings,2023-10-06,9134.53,Active
ACC25517,CUST10633,Savings,2023-12-26,46527.97,Active
ACC25518,CUST10212,Savings,2021-07-06,152949.19,Active
ACC25519,CUST12161,Current,2021-03-15,200365.99,Dormant
ACC25520,CUST10729,Savings,2023-02-26,273868.1,Dormant
ACC25521,CUST12337,Premium Savings,2024-11-10,25499.95,Active
ACC25522,CUST13616,Savings,2023-07-23,27433.53,Closed
ACC25523,CUST10890,Savings,2022-07-22,86433.12,Active
ACC25524,CUST12972,Current,2024-08-29,54324.16,Active
ACC25525,CUST11504,Current,2023-11-25,86331.29,Inactive
ACC25526,CUST11766,Salary,2022-07-26,45249.49,Active
ACC25527,CUST14792,Current,2022-07-25,85597.66,Active
ACC25528,CUST12376,Current,2025-03-11,61557.05,Active
ACC25529,CUST11628,Salary,2024-07-02,23979.65,Active
ACC25530,CUST12059,Premium Savings,2021-03-15,67086.49,Active
ACC25531,CUST13457,Salary,2022-06-30,44703.69,Active
ACC25532,CUST10975,Salary,2023-06-12,74595.79,Active
ACC25533,CUST13697,Premium Savings,2024-04-23,149127.35,Active
ACC25534,CUST12274,Savings,2024-12-22,16020.54,Active
ACC25535,CUST12847,Current,2022-12-11,47912.43,Closed
ACC25536,CUST11006,Salary,2023-04-11,23098.34,Active
ACC25537,CUST10781,Premium Savings,2026-05-01,50464.72,Active
ACC25538,CUST10756,Premium Savings,2024-10-25,52239.7,Active
ACC25539,CUST13522,Salary,2021-03-14,46726.72,Active
ACC25540,CUST12361,Salary,2025-08-12,35084.52,Dormant
ACC25541,CUST12740,Savings,2025-07-06,124803.23,Active
ACC25542,CUST10609,Savings,2025-04-29,113729.55,Active
ACC25543,CUST12401,Salary,2025-12-26,53487.49,Active
ACC25544,CUST12518,Salary,2024-04-03,52063.74,Active
ACC25545,CUST10248,Current,2022-02-27,21274.97,Active
ACC25546,CUST14948,Savings,2025-06-27,92980.01,Active
ACC25547,CUST11898,Savings,2026-03-05,151849.41,Active
ACC25548,CUST11381,Savings,2023-11-27,60882.89,Dormant
ACC25549,CUST13534,Premium Savings,2025-11-28,63381.87,Active
ACC25550,CUST12195,Savings,2023-05-23,37860.41,Active
ACC25551,CUST10759,Savings,2024-06-05,119738.74,Active
ACC25552,CUST11996,Savings,2024-05-11,97493.72,Closed
ACC25553,CUST11258,Savings,2022-12-06,62005.03,Active
ACC25554,CUST11905,Current,2023-08-15,34336.01,Active
ACC25555,CUST12431,Savings,2022-01-06,42637.36,Active
ACC25556,CUST10055,Savings,2021-09-15,13185.04,Active
ACC25557,CUST14242,Savings,2024-09-10,11370.52,Active
ACC25558,CUST11861,Savings,2021-05-06,0.0,Active
ACC25559,CUST14199,Salary,2023-08-15,395777.31,Active
ACC25560,CUST11346,Savings,2025-07-05,278380.88,Active
ACC25561,CUST10293,Savings,2022-05-23,47325.38,Inactive
ACC25562,CUST11754,Savings,2022-09-19,147410.4,Dormant
ACC25563,CUST10516,Salary,2026-01-14,13632.61,Active
ACC25564,CUST14753,Current,2022-07-18,26703.82,Dormant
ACC25565,CUST12345,Savings,2025-09-21,25751.65,Dormant
ACC25566,CUST10598,Savings,2023-08-16,23331.24,Active
ACC25567,CUST12545,Current,2022-01-10,32326.59,Active
ACC25568,CUST11313,Current,2025-09-14,7313.43,Closed
ACC25569,CUST12176,Salary,2026-06-20,56572.91,Active
ACC25570,CUST13556,Salary,2021-12-04,65426.4,Active
ACC25571,CUST12558,Premium Savings,2026-03-04,67369.64,Active
ACC25572,CUST13329,Savings,2023-09-27,32010.79,Active
ACC25573,CUST11822,Current,2021-12-15,12064.46,Inactive
ACC25575,CUST11891,Salary,2025-10-23,11868.89,Active
ACC25576,CUST12008,Premium Savings,2021-09-04,29270.21,Active
ACC25577,CUST10462,Savings,2022-03-03,40779.26,Active
ACC25578,CUST14954,Savings,2022-10-21,124619.13,Active
ACC25579,CUST10219,Savings,2021-11-10,294109.93,Active
ACC25580,CUST10896,Salary,2024-04-30,91662.04,Active
ACC25581,CUST12715,Current,2023-08-08,4351.72,Active
ACC25582,CUST14772,Savings,2024-10-13,16777.93,Active
ACC25583,CUST14765,Salary,2021-05-14,79096.72,Active
ACC25584,CUST12577,Savings,2023-04-27,163064.74,Active
ACC25585,CUST12686,Savings,2023-02-14,259904.92,Active
ACC25586,CUST11927,Current,2026-07-13,8697.72,Active
ACC25587,CUST13159,Current,2024-03-28,14534.4,Active
ACC25588,CUST13269,Salary,2024-06-17,7435.89,Active
ACC25589,CUST11152,Salary,2024-04-19,91570.37,Active
ACC25590,CUST13355,Salary,2025-12-19,8754.65,Active
ACC25591,CUST10866,Savings,2024-07-10,26078.09,Active
ACC25592,CUST13718,Savings,2024-10-05,160886.38,Active
ACC25593,CUST10948,Savings,2025-01-07,27862.19,Closed
ACC25594,CUST11856,Savings,2023-03-26,66680.09,Inactive
ACC25595,CUST13676,Salary,2024-09-08,47772.2,Dormant
ACC25596,CUST14290,Savings,2025-09-30,192530.13,Active
ACC25597,CUST13963,Savings,2024-11-12,45249.49,Inactive
ACC25598,CUST10440,Savings,2025-03-03,17442.27,Active
ACC25599,CUST13607,Savings,2024-07-05,52555.7,Active
ACC25600,CUST13632,Salary,2023-02-08,265944.8,Active
ACC25601,CUST11474,Salary,2021-02-10,318693.45,Active
ACC25602,CUST12319,Premium Savings,2022-07-26,173283.87,Active
ACC25603,CUST14716,Savings,2026-08-03,116660.64,Active
ACC25604,CUST11695,Salary,2024-09-26,16064.55,Active
ACC25605,CUST12845,Savings,2021-12-07,10140.6,Active
ACC25606,CUST14831,Current,2021-03-01,97007.47,Active
ACC25607,CUST12885,Salary,2026-06-24,9594.09,Active
ACC25608,CUST11324,Savings,2022-09-28,78771.58,Inactive
ACC25609,CUST10691,Savings,2025-11-21,13674.93,Active
ACC25610,CUST13663,Savings,2023-04-05,34730.24,Inactive
ACC25611,CUST14473,Savings,2025-07-19,53728.33,Inactive
ACC25612,CUST14823,Salary,2025-01-27,137198.41,Active
ACC25613,CUST11208,Salary,2025-11-09,26863.74,Active
ACC25614,CUST10869,Savings,2021-06-06,58849.89,Active
ACC25615,CUST11875,Savings,2026-04-28,203738.88,Active
ACC25616,CUST10561,Savings,2024-10-29,104565.14,Active
ACC25617,CUST14181,Savings,2021-01-27,52373.52,Active
ACC25618,CUST13862,Premium Savings,2024-09-07,8576.38,Active
ACC25619,CUST13450,Salary,2022-01-07,60557.15,Active
ACC25620,CUST11295,Savings,2025-04-25,327867.19,Active
ACC25621,CUST13451,Premium Savings,2022-06-02,23828.51,Active
ACC25622,CUST14827,Savings,2025-07-02,61458.71,Active
ACC25623,CUST12594,Current,2024-06-12,18909.86,Active
ACC25624,CUST14425,Premium Savings,2022-11-20,65406.78,Active
ACC25625,CUST11894,Savings,2022-10-23,89131.53,Dormant
ACC25626,CUST10413,Savings,2023-04-30,18364.8,Inactive
ACC25627,CUST14899,Savings,2021-06-25,38613.48,Active
ACC25628,CUST10589,Savings,2025-10-23,18910.04,Active
ACC25629,CUST14147,Current,2026-02-10,5538.36,Active
ACC25630,CUST11330,Savings,2021-07-21,69424.43,Closed
ACC25631,CUST14776,Savings,2025-06-11,52396.83,Active
ACC25632,CUST12972,Savings,2025-01-02,21648.97,Inactive
ACC25633,CUST14762,Savings,2025-05-31,22545.81,Active
ACC25634,CUST14625,Savings,2021-12-10,15305.64,Active
ACC25635,CUST14129,Savings,2026-03-24,90036.36,Active
ACC25636,CUST11705,Savings,2025-01-03,45146.28,Dormant
ACC25637,CUST14659,Salary,2025-09-10,46448.35,Active
ACC25638,CUST13018,Savings,2022-07-15,1500000.0,Active
ACC25639,CUST13067,Savings,2022-01-15,15373.63,Active
ACC25640,CUST10162,Savings,2024-07-31,7747.34,Active
ACC25641,CUST14763,Savings,2022-03-25,49623.05,Active
ACC25642,CUST10941,Salary,2021-10-04,236528.71,Active
ACC25643,CUST12955,Savings,2021-11-04,148611.97,Active
ACC25644,CUST12899,Savings,2025-07-08,52216.87,Active
ACC25645,CUST14826,Savings,2022-07-31,46929.65,Inactive
ACC25646,CUST11719,Savings,2023-05-24,77753.03,Active
ACC25647,CUST11294,Current,2021-07-12,37642.26,Active
ACC25648,CUST11674,Savings,2025-05-05,62615.69,Active
ACC25649,CUST12305,Savings,2023-03-02,29587.69,Active
ACC25650,CUST10740,Salary,2023-07-16,47773.41,Active
ACC25651,CUST12249,Current,2022-12-26,78485.74,Active
ACC25652,CUST10985,Savings,2023-10-15,32270.65,Dormant
ACC25653,CUST11711,Savings,2026-02-14,25674.67,Inactive
ACC25654,CUST13348,Savings,2026-07-05,92523.57,Active
ACC25655,CUST12284,Salary,2022-02-21,50687.86,Inactive
ACC25656,CUST10454,Salary,2025-07-06,199873.96,Active
ACC25657,CUST10045,Salary,2025-04-07,-500.0,Active
ACC25658,CUST12914,Savings,2024-07-22,27478.51,Active
ACC25659,CUST12513,Salary,2021-05-19,17020.85,Active
ACC25660,CUST14195,Savings,2021-10-03,125762.18,Active
ACC25662,CUST10912,Salary,2023-03-08,49133.79,Active
ACC25663,CUST11677,Savings,2025-05-20,30935.21,Active
ACC25664,CUST13216,Savings,2023-09-21,154349.89,Active
ACC25665,CUST11787,Savings,2024-10-28,45300.82,Active
ACC25666,CUST12569,Current,2026-01-18,26554.05,Active
ACC25667,CUST12263,Savings,2026-06-27,117020.69,Active
ACC25668,CUST11953,Savings,2024-04-23,359478.37,Active
ACC25669,CUST14650,Salary,2025-10-11,34046.52,Active
ACC25670,CUST13767,Savings,2022-02-10,23928.29,Active
ACC25671,CUST13823,Savings,2024-11-10,43742.89,Active
ACC25672,CUST11198,Savings,2025-08-04,3328.45,Active
ACC25673,CUST11994,Current,2024-01-14,34812.62,Active
ACC25674,CUST14817,Premium Savings,2024-09-13,18990.44,Inactive
ACC25675,CUST13304,Savings,2023-04-28,112039.97,Active
ACC25676,CUST13447,Savings,2025-03-02,28749.74,Active
ACC25677,CUST12305,Salary,2022-10-03,78783.59,Active
ACC25678,CUST13367,Savings,2025-12-20,33905.6,Active
ACC25679,CUST13529,Savings,2024-03-08,59667.17,Active
ACC25680,CUST14600,Savings,2023-03-28,118621.09,Active
ACC25681,CUST10947,Savings,2021-11-29,45249.49,Active
ACC25682,CUST13536,Savings,2025-09-25,15563.3,Dormant
ACC25683,CUST11497,Current,2025-08-23,35297.02,Inactive
ACC25684,CUST13409,Savings,2024-04-20,35980.15,Inactive
ACC25685,CUST12558,Savings,2025-07-07,205026.56,Active
ACC25686,CUST11616,Savings,2022-04-20,135798.73,Active
ACC25687,CUST14584,Savings,2026-07-01,126182.81,Active
ACC25688,CUST13911,Salary,2023-04-16,19281.0,Dormant
ACC25689,CUST14970,Savings,2023-07-10,49845.25,Active
ACC25690,CUST11992,Savings,2025-03-30,33960.01,Active
ACC25691,CUST10728,Salary,2021-02-25,63868.62,Active
ACC25692,CUST11619,Savings,2023-10-13,30032.48,Active
ACC25693,CUST10132,Savings,2021-03-11,18897.3,Active
ACC25694,CUST14725,Savings,2022-12-15,328025.81,Active
ACC25695,CUST11201,Savings,2025-02-02,45249.49,Dormant
ACC25696,CUST10310,Savings,2023-03-25,14366.77,Active
ACC25697,CUST14329,Savings,2021-09-14,56650.92,Closed
ACC25698,CUST12630,Current,2025-02-18,208031.68,Active
ACC25699,CUST14113,Current,2022-10-25,38304.83,Inactive
ACC25700,CUST14315,Premium Savings,2022-03-30,54995.38,Active
ACC25701,CUST11479,Savings,2025-05-19,160766.12,Active
ACC25702,CUST11377,Premium Savings,2023-10-27,164516.44,Active
ACC25703,CUST10980,Current,2023-11-19,21213.84,Active
ACC25704,CUST10776,Savings,2023-03-06,56396.79,Active
ACC25705,CUST11016,Savings,2021-04-28,50464.34,Active
ACC25706,CUST14372,Savings,2022-12-15,45249.49,Active
ACC25707,CUST14502,Savings,2023-04-19,48839.27,Active
ACC25708,CUST13322,Savings,2025-07-10,73933.36,Closed
ACC25709,CUST13235,Savings,2025-05-20,20029.22,Active
ACC25710,CUST10516,Savings,2023-04-03,51642.35,Dormant
ACC25711,CUST13727,Savings,2023-08-08,38679.92,Inactive
ACC25712,CUST13739,Savings,2026-04-12,193113.57,Dormant
ACC25713,CUST14875,Savings,2025-10-29,220500.64,Active
ACC25715,CUST13134,Premium Savings,2022-12-06,81203.55,Active
ACC25716,CUST10416,Savings,2023-06-30,45894.91,Closed
ACC25717,CUST13574,Savings,2026-02-07,22700.55,Active
ACC25718,CUST14955,Savings,2026-03-11,24822.89,Closed
ACC25719,CUST12323,Current,2026-04-02,59529.12,Inactive
ACC25720,CUST13452,Savings,2026-02-12,18522.25,Closed
ACC25721,CUST13068,Savings,2023-09-14,67884.11,Active
ACC25722,CUST14540,Savings,2024-11-08,5474.85,Dormant
ACC25723,CUST11297,Savings,2023-04-19,28143.68,Active
ACC25724,CUST13811,Savings,2021-05-20,26088.63,Active
ACC25725,CUST12744,Savings,2023-09-18,33868.22,Active
ACC25726,CUST12643,Savings,2023-07-24,23214.09,Dormant
ACC25727,CUST12058,Savings,2025-03-11,44416.28,Active
ACC25728,CUST13926,Salary,2021-07-30,42915.28,Active
ACC25729,CUST13695,Savings,2022-01-27,92147.29,Active
ACC25731,CUST13260,Salary,2021-08-21,82773.36,Active
ACC25732,CUST13037,Current,2024-05-25,537303.9,Active
ACC25733,CUST13348,Current,2022-12-06,42646.81,Inactive
ACC25734,CUST13522,Savings,2022-06-09,10778.57,Inactive
ACC25735,CUST11746,Savings,2024-11-12,2815.56,Active
ACC25736,CUST14963,Current,2021-05-28,141862.99,Active
ACC25737,CUST13596,Savings,2026-07-11,114249.56,Active
ACC25738,CUST13156,Savings,2025-12-07,41829.14,Active
ACC25739,CUST12955,Savings,2022-10-27,53801.1,Inactive
ACC25740,CUST13420,Savings,2026-03-12,13694.14,Active
ACC25741,CUST13237,Savings,2021-11-01,54222.71,Active
ACC25742,CUST11668,Savings,2024-04-03,41493.15,Active
ACC25743,CUST10516,Savings,2021-02-12,134943.28,Active
ACC25744,CUST11560,Savings,2021-02-16,21617.66,Active
ACC25745,CUST14745,Savings,2025-10-24,43415.95,Active
ACC25746,CUST14981,Savings,2024-01-04,2290.02,Active
ACC25747,CUST14129,Salary,2024-09-16,12295.3,Active
ACC25748,CUST14767,Savings,2021-06-25,48902.98,Inactive
ACC25749,CUST12064,Savings,2025-12-09,175849.5,Active
ACC25750,CUST13576,Salary,2024-01-29,35802.92,Active
ACC25751,CUST10656,Savings,2025-03-27,12619.99,Active
ACC25752,CUST13847,Savings,2022-08-25,19968.04,Active
ACC25753,CUST14776,Savings,2021-11-18,28099.66,Active
ACC25754,CUST13986,Savings,2026-05-12,68385.83,Active
ACC25755,CUST14979,Current,2023-06-01,24094.61,Active
ACC25756,CUST13335,Salary,2023-04-01,42753.31,Dormant
ACC25757,CUST10305,Salary,2025-01-02,102874.52,Active
ACC25758,CUST14584,Savings,2024-06-10,33361.79,Active
ACC25759,CUST13490,Current,2026-01-04,22449.59,Active
ACC25760,CUST13122,Current,2021-06-18,189999.16,Dormant
ACC25761,CUST12945,Savings,2025-03-11,40345.54,Dormant
ACC25762,CUST10940,Current,2023-08-06,30888.86,Active
ACC25763,CUST10351,Premium Savings,2023-03-21,67049.86,Active
ACC25764,CUST13878,Savings,2022-02-22,28342.51,Active
ACC25765,CUST14403,Salary,2024-10-14,29128.07,Active
ACC25766,CUST11094,Savings,2024-12-07,92628.08,Active
ACC25767,CUST14649,Savings,2025-10-16,151915.88,Active
ACC25768,CUST10722,Current,2021-09-23,76516.33,Dormant
ACC25769,CUST13692,Premium Savings,2025-12-19,52729.13,Active
ACC25770,CUST10838,Premium Savings,2026-05-08,54276.6,Active
ACC25771,CUST11492,Savings,2025-05-14,135293.77,Dormant
ACC25772,CUST13298,Savings,2023-11-07,18411.1,Active
ACC25773,CUST10837,Premium Savings,2023-07-05,44440.2,Inactive
ACC25774,CUST13257,Savings,2022-08-07,39549.86,Active
ACC25775,CUST11935,Savings,2022-07-27,18135.27,Active
ACC25776,CUST14343,Salary,2023-01-05,15705.92,Active
ACC25777,CUST13696,Current,2025-05-25,70276.27,Inactive
ACC25778,CUST14535,Savings,2023-03-13,42783.97,Active
ACC25779,CUST13195,Savings,2022-08-01,26323.06,Dormant
ACC25780,CUST14191,Current,2026-02-28,7283.06,Active
ACC25781,CUST14120,Savings,2022-02-19,36548.11,Active
ACC25782,CUST10582,Savings,2025-06-20,44870.57,Active
ACC25783,CUST11555,Savings,2024-09-19,22334.17,Active
ACC25784,CUST10822,Current,2024-02-17,48721.52,Active
ACC25785,CUST12231,Savings,2023-05-01,17165.9,Active
ACC25786,CUST12896,Premium Savings,2024-02-23,216745.25,Closed
ACC25787,CUST12610,Savings,2026-07-25,78818.0,Active
ACC25788,CUST10899,Savings,2024-09-21,80749.81,Active
ACC25789,CUST10517,Savings,2024-04-17,152417.99,Active
ACC25790,CUST14451,Savings,2022-12-18,11189.62,Active
ACC25791,CUST11067,Savings,2023-03-22,129176.06,Closed
ACC25792,CUST12436,Savings,2023-04-11,128372.39,Inactive
ACC25793,CUST14596,Salary,2025-09-16,62046.26,Active
ACC25794,CUST11258,Savings,2025-10-01,187701.07,Active
ACC25795,CUST14212,Salary,2026-01-19,64758.98,Active
ACC25796,CUST12979,Premium Savings,2021-03-01,173365.27,Dormant
ACC25797,CUST11389,Savings,2025-12-14,40380.02,Active
ACC25798,CUST14480,Savings,2025-06-10,134578.94,Active
ACC25799,CUST13647,Salary,2026-02-16,37821.62,Active
ACC25800,CUST14569,Savings,2023-04-10,83383.47,Active
ACC25801,CUST14876,Premium Savings,2026-05-31,17250.99,Dormant
ACC25802,CUST13925,Savings,2022-06-21,20088.05,Active
ACC25803,CUST14531,Salary,2023-12-29,17911.46,Active
ACC25804,CUST13655,Current,2025-08-23,111625.34,Dormant
